sku_id,category,subcategory,date,on_hand_units,on_order_units,lead_time_days,reorder_point,lead_time_demand,forecast_horizon_demand,forecast_horizon_lower,forecast_horizon_upper,available_units,stockout_required_units,stockout_gap_units,overstock_threshold_units,excess_units,stockout_risk,overstock_risk,decision_quadrant,recommended_action,unit_cost,list_price,sales_at_risk_rupees,locked_capital_rupees,priority_value_rupees,stockout_score_units,overstock_score_units
SKU04268,Beverages,Juices,2025-12-31,0,0,7,0,10.2355298905867,140.92229711572384,36.18424699068005,254.41027178145822,0,10.2355298905867,10.2355298905867,211.38344567358575,0.0,True,False,Reorder Now,Raise replenishment order,104.14,140.65,1439.6272791110193,0.0,1439.6272791110193,10.2355298905867,0.0
SKU00254,Stationery & Office,Writing Instruments,2025-12-23,79,0,7,32,60.62128986417315,845.9357442101593,741.1976940851155,959.4237188758937,79,92.62128986417315,13.62128986417315,1268.903616315239,0.0,True,False,Reorder Now,Raise replenishment order,79.69,105.55,1437.7271451634758,0.0,1437.7271451634758,13.62128986417315,0.0
SKU02731,Grocery,Cooking Oil,2025-12-16,47,38,7,85,10.897253759408615,146.27812841356393,41.54007828852014,259.7661030792983,85,95.89725375940861,10.897253759408613,219.4171926203459,0.0,True,False,Reorder Now,Raise replenishment order,99.45,130.96,1427.104352332152,0.0,1427.104352332152,10.897253759408613,0.0
SKU00164,Dairy & Bakery,Butter & Ghee,2025-12-31,0,0,7,0,12.47152975133065,155.38795784541097,50.64990772036718,268.8759325111454,0,12.47152975133065,12.47152975133065,233.08193676811646,0.0,True,False,Reorder Now,Raise replenishment order,83.68,113.99,1421.6296763541807,0.0,1421.6296763541807,12.47152975133065,0.0
SKU03047,Snacks & Confectionery,Biscuits & Cookies,2025-12-31,0,0,7,0,7.220695748287778,99.22484063533122,0.2704265183791818,212.71281530106563,0,7.220695748287778,7.220695748287778,148.83726095299681,0.0,True,False,Reorder Now,Raise replenishment order,145.99,196.79,1420.9607163055516,0.0,1420.9607163055516,7.220695748287778,0.0
SKU04005,Snacks & Confectionery,Candy,2025-12-26,13,70,7,83,10.92382180554745,156.81128274478294,52.07323261973915,270.2992574105173,83,93.92382180554745,10.923821805547448,235.21692411717441,0.0,True,False,Reorder Now,Raise replenishment order,81.14,129.46,1414.1979709461727,0.0,1414.1979709461727,10.923821805547448,0.0
SKU01099,Dairy & Bakery,Milk,2025-12-31,39,42,7,81,7.3396329919040415,103.15276612223013,2.1459158009507853,216.64074078796455,81,88.33963299190404,7.33963299190404,154.7291491833452,0.0,True,False,Reorder Now,Raise replenishment order,135.54,192.67,1414.1270885501513,0.0,1414.1270885501513,7.33963299190404,0.0
SKU04886,Snacks & Confectionery,Chocolates,2025-12-28,146,0,7,88,6.710099419413099,89.00685280260292,0.0,202.49482746833732,146,94.7100994194131,0.0,133.5102792039044,12.489720796095611,False,True,Markdown / Clear,Review markdown / clearance,113.21,155.4,0.0,1413.9612913259841,1413.9612913259841,0.0,12.489720796095611
SKU03382,Grocery,Flour & Atta,2025-12-31,0,0,7,0,5.514772421790626,83.63132787996963,0.0,197.11930254570404,0,5.514772421790626,5.514772421790626,125.44699181995445,0.0,True,False,Reorder Now,Raise replenishment order,145.49,255.94,1411.450853633093,0.0,1411.450853633093,5.514772421790626,0.0
SKU00627,Home Care,Dishwashing,2025-12-31,0,0,7,0,6.444835175077909,85.64423328020894,0.0,199.13220794594335,0,6.444835175077909,6.444835175077909,128.4663499203134,0.0,True,False,Reorder Now,Raise replenishment order,150.77,218.84,1410.3877297140496,0.0,1410.3877297140496,6.444835175077909,0.0
SKU01668,Dairy & Bakery,Bread,2025-12-29,20,50,7,70,6.620287367832917,93.75515037033887,0.3358154112915769,207.24312503607328,70,76.62028736783292,6.6202873678329155,140.6327255555083,0.0,True,False,Reorder Now,Raise replenishment order,158.1,212.25,1405.1559938225364,0.0,1405.1559938225364,6.6202873678329155,0.0
SKU03126,Stationery & Office,Office Supplies,2025-12-31,18,57,7,75,10.744209079433215,146.3833119773132,41.645261852269414,259.8712866430476,75,85.74420907943322,10.744209079433219,219.57496796596982,0.0,True,False,Reorder Now,Raise replenishment order,90.98,130.29,1399.863000959354,0.0,1399.863000959354,10.744209079433219,0.0
SKU01502,Grocery,Sugar & Salt,2025-12-30,134,0,7,61,5.941064744329121,83.68043375775068,0.0,197.16840842348506,134,66.94106474432913,0.0,125.52065063662602,8.479349363373984,False,True,Markdown / Clear,Review markdown / clearance,164.89,293.53,0.0,1398.1599165267362,1398.1599165267362,0.0,8.479349363373984
SKU04799,Dairy & Bakery,Yogurt,2025-12-31,0,0,7,0,8.665628621328489,127.69634288054398,22.958292755500196,241.18431754627838,0,8.665628621328489,8.665628621328489,191.54451432081598,0.0,True,False,Reorder Now,Raise replenishment order,109.14,161.33,1398.0258654789252,0.0,1398.0258654789252,8.665628621328489,0.0
SKU02468,Grocery,Sugar & Salt,2025-12-31,0,0,7,0,7.981537032590124,118.76514560865341,14.102331537561332,232.2531202743878,0,7.981537032590124,7.981537032590124,178.1477184129801,0.0,True,False,Reorder Now,Raise replenishment order,98.42,174.85,1395.5717501483832,0.0,1395.5717501483832,7.981537032590124,0.0
SKU00796,Beverages,Soft Drinks,2025-11-16,3,85,7,88,13.488839722133342,173.96129837222614,69.22324824718237,287.44927303796055,88,101.48883972213335,13.48883972213335,260.9419475583392,0.0,True,False,Reorder Now,Raise replenishment order,59.04,103.4,1394.7460272685885,0.0,1394.7460272685885,13.48883972213335,0.0
SKU04429,Dairy & Bakery,Milk,2025-12-05,20,38,7,58,6.7521774779202985,93.36254785752604,0.0,206.85052252326045,58,64.7521774779203,6.7521774779202985,140.04382178628907,0.0,True,False,Reorder Now,Raise replenishment order,162.5,206.49,1394.2571274157624,0.0,1394.2571274157624,6.7521774779202985,0.0
SKU01636,Snacks & Confectionery,Candy,2025-12-21,77,10,7,87,7.7754569296333065,108.07663478833831,4.751579832530691,221.5646094540727,87,94.77545692963331,7.775456929633307,162.11495218250747,0.0,True,False,Reorder Now,Raise replenishment order,110.31,179.26,1393.8284092060667,0.0,1393.8284092060667,7.775456929633307,0.0
SKU04975,Beverages,Energy Drinks,2025-11-25,10,13,7,23,11.077298547570534,152.3697694908744,47.63171936583063,265.8577441566088,23,34.077298547570535,11.077298547570535,228.5546542363116,0.0,True,False,Reorder Now,Raise replenishment order,96.38,125.79,1393.4133842988977,0.0,1393.4133842988977,11.077298547570535,0.0
SKU02874,Snacks & Confectionery,Chips & Crisps,2025-12-03,27,52,7,79,8.191368853745297,109.01793120868332,4.408252340663671,222.50590587441772,79,87.1913688537453,8.191368853745303,163.526896813025,0.0,True,False,Reorder Now,Raise replenishment order,126.85,169.6,1389.2561575952034,0.0,1389.2561575952034,8.191368853745303,0.0
SKU02730,Stationery & Office,Notebooks,2025-12-31,0,0,7,0,5.611640310037068,82.82043216842901,0.0,196.3084068341634,0,5.611640310037068,5.611640310037068,124.2306482526435,0.0,True,False,Reorder Now,Raise replenishment order,151.49,247.3,1387.758648672167,0.0,1387.758648672167,5.611640310037068,0.0
SKU04685,Stationery & Office,Notebooks,2025-12-14,8,58,7,66,8.014635979596909,112.2243897997925,7.809761091242253,225.71236446552692,66,74.0146359795969,8.014635979596903,168.33658469968876,0.0,True,False,Reorder Now,Raise replenishment order,137.33,173.01,1386.6121708300602,0.0,1386.6121708300602,8.014635979596903,0.0
SKU04167,Stationery & Office,Office Supplies,2025-12-31,0,0,7,0,6.911323583000964,89.33800119840024,0.0,202.82597586413465,0,6.911323583000964,6.911323583000964,134.00700179760037,0.0,True,False,Reorder Now,Raise replenishment order,119.18,200.13,1383.163188665983,0.0,1383.163188665983,6.911323583000964,0.0
SKU01387,Beverages,Bottled Water,2025-12-01,37,32,7,69,5.82737325693764,81.08376409186968,0.0,194.5717387576041,69,74.82737325693763,5.8273732569376335,121.62564613780452,0.0,True,False,Reorder Now,Raise replenishment order,149.16,236.41,1377.649311672626,0.0,1377.649311672626,5.8273732569376335,0.0
SKU02879,Snacks & Confectionery,Chocolates,2025-12-28,142,0,7,57,5.310722205984477,84.92714273336325,0.0,198.41511739909765,142,62.310722205984476,0.0,127.39071410004487,14.609285899955125,False,True,Markdown / Clear,Review markdown / clearance,94.1,131.72,0.0,1374.733803185777,1374.733803185777,0.0,14.609285899955125
SKU03044,Snacks & Confectionery,Chocolates,2025-12-31,0,0,7,0,18.402672222625277,264.26224286161334,159.52419273656952,377.75021752734773,0,18.402672222625277,18.402672222625277,396.39336429242,0.0,True,False,Reorder Now,Raise replenishment order,44.91,74.7,1374.6796150301082,0.0,1374.6796150301082,18.402672222625277,0.0
SKU00664,Dairy & Bakery,Yogurt,2025-11-06,9,40,7,49,7.350556584900326,102.17249421639283,0.4956818466355555,215.66046888212725,49,56.350556584900325,7.350556584900325,153.25874132458927,0.0,True,False,Reorder Now,Raise replenishment order,135.28,186.94,1374.1130479812666,0.0,1374.1130479812666,7.350556584900325,0.0
SKU01799,Grocery,Cooking Oil,2025-12-11,6,22,7,28,5.61472055870114,80.1664789148679,0.0,193.65445358060228,28,33.61472055870114,5.614720558701137,120.24971837230184,0.0,True,False,Reorder Now,Raise replenishment order,189.76,244.14,1370.7778772012955,0.0,1370.7778772012955,5.614720558701137,0.0
SKU03849,Electronics & Accessories,Mobile Accessories,2025-12-06,66,0,7,61,7.229889162936154,105.64527297668697,4.409370021085879,219.13324764242137,66,68.22988916293616,2.2298891629361606,158.46790946503046,0.0,True,False,Reorder Now,Raise replenishment order,363.45,613.72,1368.5275770771805,0.0,1368.5275770771805,2.2298891629361606,0.0
SKU04380,Frozen Foods,Frozen Meat,2025-12-20,41,0,7,22,23.761812661433076,306.58603855861395,201.84798843357018,420.07401322434833,41,45.761812661433076,4.761812661433076,459.8790578379209,0.0,True,False,Reorder Now,Raise replenishment order,205.97,286.93,1366.3069069449925,0.0,1366.3069069449925,4.761812661433076,0.0
SKU03127,Grocery,Spices & Seasoning,2025-11-08,41,9,7,50,5.505089665225316,79.8757989968147,0.0,193.3637736625491,50,55.50508966522531,5.505089665225313,119.81369849522204,0.0,True,False,Reorder Now,Raise replenishment order,189.9,248.14,1366.032949529009,0.0,1366.032949529009,5.505089665225313,0.0
SKU00863,Snacks & Confectionery,Namkeen,2025-12-21,29,30,7,59,7.403284370882202,103.09504603973566,2.2227791551305085,216.58302070547006,59,66.4032843708822,7.403284370882204,154.6425690596035,0.0,True,False,Reorder Now,Raise replenishment order,146.54,183.57,1359.0209119628462,0.0,1359.0209119628462,7.403284370882204,0.0
SKU03632,Snacks & Confectionery,Biscuits & Cookies,2025-11-08,72,5,7,77,15.54258816315148,215.15850076068992,110.42045063564615,328.64647542642433,77,92.54258816315148,15.542588163151478,322.7377511410349,0.0,True,False,Reorder Now,Raise replenishment order,61.65,87.25,1356.0908172349664,0.0,1356.0908172349664,15.542588163151478,0.0
SKU04575,Dairy & Bakery,Cheese,2025-11-19,37,0,7,26,27.850958483907714,372.26374336312443,267.5256932380807,485.7517180288589,37,53.85095848390772,16.850958483907718,558.3956150446867,0.0,True,False,Reorder Now,Raise replenishment order,47.28,80.19,1351.2783608245597,0.0,1351.2783608245597,16.850958483907718,0.0
SKU03857,Dairy & Bakery,Eggs,2025-12-27,28,6,7,34,5.780976364152041,80.8792412238345,0.0,194.3672158895689,34,39.78097636415204,5.780976364152039,121.31886183575175,0.0,True,False,Reorder Now,Raise replenishment order,142.78,233.07,1347.3721611929157,0.0,1347.3721611929157,5.780976364152039,0.0
SKU01214,Snacks & Confectionery,Biscuits & Cookies,2025-12-31,0,0,7,0,14.453729692999913,197.06910040365022,92.33105027860645,310.55707506938467,0,14.453729692999913,14.453729692999913,295.6036506054753,0.0,True,False,Reorder Now,Raise replenishment order,59.79,92.73,1340.2943544318819,0.0,1340.2943544318819,14.453729692999913,0.0
SKU02235,Snacks & Confectionery,Namkeen,2025-12-14,34,16,7,50,7.437382168290346,108.88401789707645,5.638363094784671,222.37199256281085,50,57.43738216829035,7.437382168290348,163.32602684561468,0.0,True,False,Reorder Now,Raise replenishment order,134.31,179.19,1332.7045107359475,0.0,1332.7045107359475,7.437382168290348,0.0
SKU00738,Snacks & Confectionery,Chips & Crisps,2025-12-20,18,28,7,46,12.1321265619948,172.03375902534324,67.29570890029946,285.52173369107766,46,58.1321265619948,12.132126561994802,258.0506385380149,0.0,True,False,Reorder Now,Raise replenishment order,84.12,109.27,1325.6774694291719,0.0,1325.6774694291719,12.132126561994802,0.0
SKU01080,Dairy & Bakery,Butter & Ghee,2025-12-31,0,0,7,0,7.898210905131322,111.23437617442957,6.700121061463234,224.72235084016398,0,7.898210905131322,7.898210905131322,166.85156426164434,0.0,True,False,Reorder Now,Raise replenishment order,111.88,167.2,1320.580863337957,0.0,1320.580863337957,7.898210905131322,0.0
SKU03351,Grocery,Pulses & Lentils,2025-12-05,12,12,7,24,6.840676263030229,96.29291699851471,0.0154647445622622,209.7808916642491,24,30.84067626303023,6.840676263030229,144.43937549777206,0.0,True,False,Reorder Now,Raise replenishment order,107.45,192.83,1319.087603800119,0.0,1319.087603800119,6.840676263030229,0.0
SKU03622,Dairy & Bakery,Yogurt,2025-11-07,81,0,7,40,45.56495889082944,656.1806637777572,551.4426136527134,769.6686384434917,81,85.56495889082944,4.564958890829445,984.2709956666358,0.0,True,False,Reorder Now,Raise replenishment order,193.42,288.6,1317.447135893378,0.0,1317.447135893378,4.564958890829445,0.0
SKU03549,Dairy & Bakery,Butter & Ghee,2025-12-27,15,48,7,63,7.571597244671751,102.27691024495283,1.71066771233421,215.76488491068724,63,70.57159724467175,7.57159724467175,153.41536536742925,0.0,True,False,Reorder Now,Raise replenishment order,135.57,173.56,1314.126417785229,0.0,1314.126417785229,7.57159724467175,0.0
SKU03161,Frozen Foods,Frozen Vegetables,2025-12-04,41,47,7,88,5.857249765633565,83.49284564673258,0.0,196.980820312467,88,93.85724976563357,5.8572497656335685,125.23926847009886,0.0,True,False,Reorder Now,Raise replenishment order,156.76,223.8,1310.8524975487926,0.0,1310.8524975487926,5.8572497656335685,0.0
SKU01032,Stationery & Office,Office Supplies,2025-12-21,11,85,7,96,5.401701557322261,72.70747114398704,0.0,186.19544580972143,96,101.40170155732226,5.401701557322255,109.06120671598055,0.0,True,False,Reorder Now,Raise replenishment order,144.67,242.61,1310.5068148219523,0.0,1310.5068148219523,5.401701557322255,0.0
SKU03710,Home Care,Laundry,2025-12-20,22,27,7,49,13.65915960993136,197.8706334399725,93.1325833149287,311.3586081057069,49,62.65915960993136,13.659159609931358,296.80595015995874,0.0,True,False,Reorder Now,Raise replenishment order,71.85,95.93,1310.3231813807151,0.0,1310.3231813807151,13.659159609931358,0.0
SKU04726,Health & Wellness,OTC Medicine,2025-12-18,117,0,7,97,5.516898838525633,76.40405499543789,0.0,189.89202966117227,117,102.51689883852563,0.0,114.60608249315683,2.3939175068431666,False,True,Markdown / Clear,Review markdown / clearance,547.35,789.0,0.0,1310.3107473706073,1310.3107473706073,0.0,2.3939175068431666
SKU04990,Stationery & Office,Writing Instruments,2025-12-23,47,29,7,76,9.904055008970456,130.79618435912516,26.058134234081393,244.28415902485958,76,85.90405500897046,9.90405500897046,196.19427653868775,0.0,True,False,Reorder Now,Raise replenishment order,89.95,132.24,1309.7122343862536,0.0,1309.7122343862536,9.90405500897046,0.0
SKU01354,Dairy & Bakery,Bread,2025-11-11,22,74,7,96,13.15061087402796,178.00157034172696,73.26352021668316,291.48954500746134,96,109.15061087402796,13.150610874027961,267.00235551259044,0.0,True,False,Reorder Now,Raise replenishment order,77.91,99.58,1309.5378308357044,0.0,1309.5378308357044,13.150610874027961,0.0
SKU01474,Grocery,Sugar & Salt,2025-12-31,0,0,7,0,5.392408240199582,77.8975948592602,0.0,191.3855695249946,0,5.392408240199582,5.392408240199582,116.84639228889029,0.0,True,False,Reorder Now,Raise replenishment order,160.13,242.2,1306.0412757763386,0.0,1306.0412757763386,5.392408240199582,0.0
SKU03384,Stationery & Office,Writing Instruments,2025-12-19,34,42,7,76,8.651984390685937,117.12659114978463,12.388541024740844,230.61456581551903,76,84.65198439068594,8.65198439068594,175.68988672467694,0.0,True,False,Reorder Now,Raise replenishment order,104.9,150.88,1305.4114048666945,0.0,1305.4114048666945,8.65198439068594,0.0
SKU03638,Grocery,Flour & Atta,2025-12-14,182,0,7,67,8.420610037352581,112.67417269450077,7.936122569456982,226.16214736023517,182,75.42061003735259,0.0,169.01125904175115,12.988740958248854,False,True,Markdown / Clear,Review markdown / clearance,100.24,133.01,0.0,1301.991393654865,1301.991393654865,0.0,12.988740958248854
SKU03951,Beverages,Juices,2025-12-31,79,103,7,182,8.291279572139704,115.1497649810169,10.41171485597312,228.6377396467513,182,190.2912795721397,8.2912795721397,172.72464747152534,0.0,True,False,Reorder Now,Raise replenishment order,120.22,156.85,1300.487200890112,0.0,1300.487200890112,8.2912795721397,0.0
SKU03140,Snacks & Confectionery,Chocolates,2025-12-10,74,7,7,81,10.816569241880387,151.00145726243503,46.26340713739124,264.48943192816944,81,91.81656924188039,10.816569241880387,226.50218589365255,0.0,True,False,Reorder Now,Raise replenishment order,85.94,119.93,1297.231149178715,0.0,1297.231149178715,10.816569241880387,0.0
SKU01300,Beverages,Soft Drinks,2025-12-31,0,0,7,0,9.668905688182711,139.9281756860511,35.190125561007314,253.41615035178552,0,9.668905688182711,9.668905688182711,209.89226352907667,0.0,True,False,Reorder Now,Raise replenishment order,97.52,134.05,1296.1168075008925,0.0,1296.1168075008925,9.668905688182711,0.0
SKU04653,Snacks & Confectionery,Namkeen,2025-09-02,124,0,7,30,5.496476954725612,74.31966641665193,0.0,187.80764108238634,124,35.49647695472561,0.0,111.47949962497789,12.52050037502211,False,True,Markdown / Clear,Review markdown / clearance,103.45,179.35,0.0,1295.2457637960372,1295.2457637960372,0.0,12.52050037502211
SKU01113,Home Care,Dishwashing,2025-12-04,53,0,7,52,5.303447649297533,77.06355258162661,0.0,190.551527247361,53,57.30344764929753,4.3034476492975315,115.59532887243992,0.0,True,False,Reorder Now,Raise replenishment order,186.15,298.97,1286.601743710483,0.0,1286.601743710483,4.3034476492975315,0.0
SKU04112,Snacks & Confectionery,Biscuits & Cookies,2025-12-31,0,0,7,0,11.816790939641647,172.0660097672414,67.32795964219764,285.5539844329758,0,11.816790939641647,11.816790939641647,258.0990146508621,0.0,True,False,Reorder Now,Raise replenishment order,73.62,108.72,1284.7215109578399,0.0,1284.7215109578399,11.816790939641647,0.0
SKU04517,Dairy & Bakery,Bread,2025-11-19,33,21,7,54,6.978777275003243,87.78630555397916,0.0,201.27428021971357,54,60.978777275003246,6.978777275003246,131.67945833096874,0.0,True,False,Reorder Now,Raise replenishment order,139.12,183.95,1283.746079736847,0.0,1283.746079736847,6.978777275003246,0.0
SKU02306,Home Care,Dishwashing,2025-12-31,0,0,7,0,6.527650116673382,86.80199171260179,0.0,200.2899663783362,0,6.527650116673382,6.527650116673382,130.2029875689027,0.0,True,False,Reorder Now,Raise replenishment order,152.97,196.62,1283.4665659403204,0.0,1283.4665659403204,6.527650116673382,0.0
SKU02433,Dairy & Bakery,Eggs,2025-11-26,24,22,7,46,14.367435679526483,186.72287204235613,81.98482191731235,300.2108467080905,46,60.36743567952648,14.36743567952648,280.0843080635342,0.0,True,False,Reorder Now,Raise replenishment order,69.88,89.32,1283.299354895305,0.0,1283.299354895305,14.36743567952648,0.0
SKU00510,Dairy & Bakery,Eggs,2025-11-29,6,52,7,58,6.151279908940865,80.91284814610961,0.0,194.40082281184402,58,64.15127990894086,6.1512799089408645,121.36927221916442,0.0,True,False,Reorder Now,Raise replenishment order,116.09,208.61,1283.218501804154,0.0,1283.218501804154,6.1512799089408645,0.0
SKU04835,Snacks & Confectionery,Biscuits & Cookies,2025-12-31,0,0,7,0,20.637155068265205,290.6251707030137,185.8871205779699,404.11314536874806,0,20.637155068265205,20.637155068265205,435.9377560545205,0.0,True,False,Reorder Now,Raise replenishment order,36.16,62.1,1281.5673297392693,0.0,1281.5673297392693,20.637155068265205,0.0
SKU02193,Frozen Foods,Ready Meals,2025-12-05,125,0,7,57,5.6722620052107,78.60673943530773,0.0,192.09471410104211,125,62.6722620052107,0.0,117.9101091529616,7.089890847038404,False,True,Markdown / Clear,Review markdown / clearance,180.68,274.13,0.0,1281.0014782428989,1281.0014782428989,0.0,7.089890847038404
SKU00134,Home Care,Air Fresheners,2025-12-07,21,54,7,75,6.383710339333916,85.50094084978454,0.0,198.98891551551895,75,81.38371033933392,6.383710339333916,128.2514112746768,0.0,True,False,Reorder Now,Raise replenishment order,147.48,199.86,1275.8483484192766,0.0,1275.8483484192766,6.383710339333916,0.0
SKU02485,Grocery,Rice & Grains,2025-12-29,15,76,7,91,5.602999541926482,76.3650948222404,0.0,189.8530694879748,91,96.60299954192648,5.602999541926479,114.54764223336059,0.0,True,False,Reorder Now,Raise replenishment order,144.82,227.4,1274.1220958340814,0.0,1274.1220958340814,5.602999541926479,0.0
SKU04674,Stationery & Office,Writing Instruments,2025-12-29,51,0,7,50,8.866170256054842,113.28314192889596,8.596091530952947,226.77111659463037,51,58.86617025605484,7.866170256054843,169.92471289334395,0.0,True,False,Reorder Now,Raise replenishment order,102.38,161.82,1272.9036708347946,0.0,1272.9036708347946,7.866170256054843,0.0
SKU00799,Stationery & Office,Office Supplies,2025-12-16,17,4,7,21,7.7381497104906485,105.70331733601603,3.295586956726064,219.19129200175044,21,28.73814971049065,7.738149710490649,158.55497600402404,0.0,True,False,Reorder Now,Raise replenishment order,102.86,164.49,1272.848245878607,0.0,1272.848245878607,7.738149710490649,0.0
SKU04072,Frozen Foods,Ready Meals,2025-11-09,55,26,7,81,7.312572663972771,99.66674107581612,0.5412957949559585,213.15471574155052,81,88.31257266397277,7.312572663972773,149.5001116137242,0.0,True,False,Reorder Now,Raise replenishment order,115.91,174.03,1272.6070207111818,0.0,1272.6070207111818,7.312572663972773,0.0
SKU00281,Beverages,Energy Drinks,2025-12-31,0,0,7,0,7.2218377304930845,102.77267837270145,1.3627520603190852,216.26065303843586,0,7.2218377304930845,7.2218377304930845,154.1590175590522,0.0,True,False,Reorder Now,Raise replenishment order,131.16,176.07,1271.5489692079173,0.0,1271.5489692079173,7.2218377304930845,0.0
SKU01144,Grocery,Spices & Seasoning,2025-12-28,55,22,7,77,5.880121341463566,84.82279562087943,0.0,198.31077028661383,77,82.88012134146356,5.880121341463564,127.23419343131914,0.0,True,False,Reorder Now,Raise replenishment order,158.31,215.74,1268.5773782073493,0.0,1268.5773782073493,5.880121341463564,0.0
SKU03098,Beverages,Bottled Water,2025-12-20,3,64,7,67,8.89504701044425,126.87766061396862,22.13961048892484,240.36563527970304,67,75.89504701044424,8.895047010444245,190.31649092095293,0.0,True,False,Reorder Now,Raise replenishment order,112.72,142.36,1266.2988924068427,0.0,1266.2988924068427,8.895047010444245,0.0
SKU02025,Snacks & Confectionery,Chips & Crisps,2025-12-17,61,9,7,70,6.006432617040783,92.53369610851074,0.0409008481459878,206.02167077424514,70,76.00643261704079,6.006432617040787,138.8005441627661,0.0,True,False,Reorder Now,Raise replenishment order,123.51,210.28,1263.0326507113366,0.0,1263.0326507113366,6.006432617040787,0.0
SKU00609,Beverages,Tea,2025-11-28,37,38,7,75,9.220582761068398,121.52697795689858,16.788927831854807,235.014952622633,75,84.2205827610684,9.2205827610684,182.29046693534787,0.0,True,False,Reorder Now,Raise replenishment order,109.13,136.86,1261.9289566798213,0.0,1261.9289566798213,9.2205827610684,0.0
SKU00013,Personal Care,Hair Care,2025-12-17,56,0,7,45,13.417570318362111,190.26674217612205,85.52869205107827,303.75471684185646,56,58.41757031836211,2.4175703183621096,285.40011326418306,0.0,True,False,Reorder Now,Raise replenishment order,402.76,521.95,1261.8508276691032,0.0,1261.8508276691032,2.4175703183621096,0.0
SKU01901,Snacks & Confectionery,Candy,2025-11-27,192,0,7,72,8.892495286643662,116.920624571148,12.182574446104208,230.4085992368824,192,80.89249528664367,0.0,175.380936856722,16.619063143277998,False,True,Markdown / Clear,Review markdown / clearance,75.79,102.51,0.0,1259.5587956290397,1259.5587956290397,0.0,16.619063143277998
SKU01800,Dairy & Bakery,Bread,2025-12-15,45,19,7,64,8.678930892034948,118.66623695437806,14.073394478067756,232.15421162011248,64,72.67893089203494,8.678930892034941,177.9993554315671,0.0,True,False,Reorder Now,Raise replenishment order,110.41,144.95,1258.0110328004646,0.0,1258.0110328004646,8.678930892034941,0.0
SKU00022,Beverages,Bottled Water,2025-12-31,0,0,7,0,6.234970808929465,85.6076851524567,0.0,199.0956598181911,0,6.234970808929465,6.234970808929465,128.41152772868503,0.0,True,False,Reorder Now,Raise replenishment order,147.24,201.01,1253.2914823029118,0.0,1253.2914823029118,6.234970808929465,0.0
SKU02547,Beverages,Tea,2025-12-31,0,0,7,0,8.799486869063767,124.19543697826366,19.45738685321988,237.68341164399806,0,8.799486869063767,8.799486869063767,186.29315546739548,0.0,True,False,Reorder Now,Raise replenishment order,86.06,142.4,1253.0469301546805,0.0,1253.0469301546805,8.799486869063767,0.0
SKU04949,Stationery & Office,Writing Instruments,2025-12-31,0,0,7,0,6.467007690923568,84.62936410723599,0.0,198.11733877297038,0,6.467007690923568,6.467007690923568,126.94404616085399,0.0,True,False,Reorder Now,Raise replenishment order,115.63,193.04,1248.3911646558854,0.0,1248.3911646558854,6.467007690923568,0.0
SKU01853,Personal Care,Men's Grooming,2025-12-29,27,13,7,40,6.023554645199684,82.72805115505065,0.0,196.21602582078506,40,46.02355464519968,6.023554645199681,124.09207673257598,0.0,True,False,Reorder Now,Raise replenishment order,155.67,206.97,1246.695104916978,0.0,1246.695104916978,6.023554645199681,0.0
SKU01590,Snacks & Confectionery,Chocolates,2025-12-21,11,86,7,97,13.451608808672326,184.6519860735285,79.9139359484847,298.1399607392629,97,110.45160880867232,13.451608808672319,276.9779791102927,0.0,True,False,Reorder Now,Raise replenishment order,64.45,92.68,1246.6951043877507,0.0,1246.6951043877507,13.451608808672319,0.0
SKU03364,Beverages,Soft Drinks,2025-12-31,0,0,7,0,9.132787114760136,123.98107859157358,19.24302846652979,237.469053257308,0,9.132787114760136,9.132787114760136,185.97161788736037,0.0,True,False,Reorder Now,Raise replenishment order,99.1,136.35,1245.2555230975445,0.0,1245.2555230975445,9.132787114760136,0.0
SKU01980,Dairy & Bakery,Yogurt,2025-12-31,0,0,7,0,6.784484505344609,99.6803110310745,0.8114789562093615,213.1682856968089,0,6.784484505344609,6.784484505344609,149.52046654661174,0.0,True,False,Reorder Now,Raise replenishment order,111.12,183.36,1244.0030788999875,0.0,1244.0030788999875,6.784484505344609,0.0
SKU00284,Beverages,Tea,2025-12-31,0,0,7,0,8.90233258536968,118.91513156236996,14.177081437326178,232.40310622810438,0,8.90233258536968,8.90233258536968,178.37269734355493,0.0,True,False,Reorder Now,Raise replenishment order,79.59,139.51,1241.964418984924,0.0,1241.964418984924,8.90233258536968,0.0
SKU04328,Personal Care,Skin Care,2025-12-23,9,90,7,99,7.9727292138100125,102.59756421903663,2.089182578650915,216.08553888477104,99,106.97272921381001,7.9727292138100125,153.89634632855496,0.0,True,False,Reorder Now,Raise replenishment order,115.02,155.77,1241.9120296351857,0.0,1241.9120296351857,7.9727292138100125,0.0
SKU02927,Beverages,Tea,2025-12-22,161,0,7,58,6.832002268908884,100.70702523502416,2.608576583408805,214.19499990075855,161,64.83200226890888,0.0,151.06053785253624,9.939462147463757,False,True,Markdown / Clear,Review markdown / clearance,124.94,192.51,0.0,1241.8364007041218,1241.8364007041218,0.0,9.939462147463757
