date,week,month,season,is_holiday,promo_event
2024-07-31,31,7,Q3,0,Spring Discount Days; Payday Offer
2024-08-01,31,8,Q3,0,Spring Discount Days; Payday Offer
2024-08-02,31,8,Q3,0,Spring Discount Days; Payday Offer
2024-08-03,31,8,Q3,0,Payday Offer
2024-08-04,31,8,Q3,0,Payday Offer
2024-08-05,32,8,Q3,0,Payday Offer
2024-08-06,32,8,Q3,0,Payday Offer
2024-08-07,32,8,Q3,0,Payday Offer
2024-08-08,32,8,Q3,0,Payday Offer
2024-08-09,32,8,Q3,0,Payday Offer
2024-08-10,32,8,Q3,0,Payday Offer
2024-08-11,32,8,Q3,0,Payday Offer
2024-08-12,33,8,Q3,0,Payday Offer
2024-08-13,33,8,Q3,0,Payday Offer
2024-08-14,33,8,Q3,0,Payday Offer
2024-08-15,33,8,Q3,0,Payday Offer
2024-08-16,33,8,Q3,0,Payday Offer
2024-08-17,33,8,Q3,0,Payday Offer
2024-08-18,33,8,Q3,0,Payday Offer
2024-08-19,34,8,Q3,0,Payday Offer
2024-08-20,34,8,Q3,0,Payday Offer
2024-08-21,34,8,Q3,0,Payday Offer
2024-08-22,34,8,Q3,0,Payday Offer
2024-08-23,34,8,Q3,0,Payday Offer
2024-08-24,34,8,Q3,0,Payday Offer
2024-08-25,34,8,Q3,0,Payday Offer
2024-08-26,35,8,Q3,0,Payday Offer
2024-08-27,35,8,Q3,0,Payday Offer
2024-08-28,35,8,Q3,0,No Promotion
2024-08-29,35,8,Q3,0,No Promotion
2024-08-30,35,8,Q3,0,No Promotion
2024-08-31,35,8,Q3,0,No Promotion
2024-09-01,35,9,Q3,0,No Promotion
2024-09-02,36,9,Q3,0,No Promotion
2024-09-03,36,9,Q3,0,No Promotion
2024-09-04,36,9,Q3,0,No Promotion
2024-09-05,36,9,Q3,0,No Promotion
2024-09-06,36,9,Q3,0,No Promotion
2024-09-07,36,9,Q3,0,No Promotion
2024-09-08,36,9,Q3,0,No Promotion
2024-09-09,37,9,Q3,0,No Promotion
2024-09-10,37,9,Q3,0,No Promotion
2024-09-11,37,9,Q3,0,No Promotion
2024-09-12,37,9,Q3,0,No Promotion
2024-09-13,37,9,Q3,0,No Promotion
2024-09-14,37,9,Q3,0,No Promotion
2024-09-15,37,9,Q3,0,No Promotion
2024-09-16,38,9,Q3,0,No Promotion
2024-09-17,38,9,Q3,0,No Promotion
2024-09-18,38,9,Q3,0,No Promotion
2024-09-19,38,9,Q3,0,No Promotion
2024-09-20,38,9,Q3,0,No Promotion
2024-09-21,38,9,Q3,0,No Promotion
2024-09-22,38,9,Q3,0,No Promotion
2024-09-23,39,9,Q3,0,Mega Fest
2024-09-24,39,9,Q3,0,Mega Fest
2024-09-25,39,9,Q3,0,Mega Fest
2024-09-26,39,9,Q3,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-09-27,39,9,Q3,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-09-28,39,9,Q3,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-09-29,39,9,Q3,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-09-30,40,9,Q3,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-10-01,40,10,Q4,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-10-02,40,10,Q4,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-10-03,40,10,Q4,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-10-04,40,10,Q4,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-10-05,40,10,Q4,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-10-06,40,10,Q4,0,Spring Blowout; Mid-Season Discount Days; Mega Fest
2024-10-07,41,10,Q4,0,Spring Blowout; Mega Fest
2024-10-08,41,10,Q4,0,Spring Blowout; Mega Fest
2024-10-09,41,10,Q4,0,Spring Blowout
2024-10-10,41,10,Q4,0,Spring Blowout
2024-10-11,41,10,Q4,0,Spring Blowout
2024-10-12,41,10,Q4,0,Spring Blowout
2024-10-13,41,10,Q4,0,Spring Blowout
2024-10-14,42,10,Q4,0,Spring Blowout
2024-10-15,42,10,Q4,0,No Promotion
2024-10-16,42,10,Q4,0,No Promotion
2024-10-17,42,10,Q4,0,No Promotion
2024-10-18,42,10,Q4,0,No Promotion
2024-10-19,42,10,Q4,0,No Promotion
2024-10-20,42,10,Q4,0,No Promotion
2024-10-21,43,10,Q4,0,No Promotion
2024-10-22,43,10,Q4,0,Mega Fest; Flash Offer
2024-10-23,43,10,Q4,0,Mega Fest; Flash Offer
2024-10-24,43,10,Q4,0,Mega Fest; Flash Offer
2024-10-25,43,10,Q4,0,Mega Fest; Flash Offer
2024-10-26,43,10,Q4,0,Mega Fest; Flash Offer
2024-10-27,43,10,Q4,0,Mega Fest; Flash Offer
2024-10-28,44,10,Q4,0,Mega Fest; Flash Offer
2024-10-29,44,10,Q4,0,Mega Fest; Flash Offer
2024-10-30,44,10,Q4,0,Grand Blowout; Mega Fest; Flash Offer
2024-10-31,44,10,Q4,0,Grand Blowout; Mega Fest; Flash Offer
2024-11-01,44,11,Q4,0,Grand Blowout; Mega Fest; Flash Offer
2024-11-02,44,11,Q4,0,Grand Blowout; Mega Fest; Flash Offer
2024-11-03,44,11,Q4,0,Grand Blowout; Mega Fest; Flash Offer
2024-11-04,45,11,Q4,0,Grand Blowout; Mega Fest; Flash Offer
2024-11-05,45,11,Q4,0,Grand Blowout; Mega Fest; Flash Offer
2024-11-06,45,11,Q4,0,Grand Blowout; Mega Fest
2024-11-07,45,11,Q4,0,Grand Blowout; Mega Fest
2024-11-08,45,11,Q4,0,Grand Blowout; Mega Fest
2024-11-09,45,11,Q4,0,Grand Blowout; Mega Fest
2024-11-10,45,11,Q4,0,Grand Blowout; Mega Fest
2024-11-11,46,11,Q4,0,Grand Blowout
2024-11-12,46,11,Q4,0,Grand Blowout
2024-11-13,46,11,Q4,0,Grand Blowout
2024-11-14,46,11,Q4,0,Grand Blowout
2024-11-15,46,11,Q4,0,Grand Blowout
2024-11-16,46,11,Q4,0,Grand Blowout
2024-11-17,46,11,Q4,0,Grand Blowout
2024-11-18,47,11,Q4,0,Grand Blowout
2024-11-19,47,11,Q4,0,Grand Blowout
2024-11-20,47,11,Q4,0,Grand Blowout
2024-11-21,47,11,Q4,0,Grand Blowout
2024-11-22,47,11,Q4,0,Grand Blowout
2024-11-23,47,11,Q4,0,Grand Blowout
2024-11-24,47,11,Q4,0,Grand Blowout
2024-11-25,48,11,Q4,0,Grand Blowout
2024-11-26,48,11,Q4,0,Grand Blowout
2024-11-27,48,11,Q4,0,No Promotion
2024-11-28,48,11,Q4,0,No Promotion
2024-11-29,48,11,Q4,0,No Promotion
2024-11-30,48,11,Q4,0,No Promotion
2024-12-01,48,12,Q4,0,No Promotion
2024-12-02,49,12,Q4,0,No Promotion
2024-12-03,49,12,Q4,0,No Promotion
2024-12-04,49,12,Q4,0,No Promotion
2024-12-05,49,12,Q4,0,No Promotion
2024-12-06,49,12,Q4,0,No Promotion
2024-12-07,49,12,Q4,0,No Promotion
2024-12-08,49,12,Q4,0,No Promotion
2024-12-09,50,12,Q4,0,No Promotion
2024-12-10,50,12,Q4,0,No Promotion
2024-12-11,50,12,Q4,0,No Promotion
2024-12-12,50,12,Q4,0,No Promotion
2024-12-13,50,12,Q4,0,No Promotion
2024-12-14,50,12,Q4,0,No Promotion
2024-12-15,50,12,Q4,0,No Promotion
2024-12-16,51,12,Q4,0,No Promotion
2024-12-17,51,12,Q4,0,No Promotion
2024-12-18,51,12,Q4,0,No Promotion
2024-12-19,51,12,Q4,0,No Promotion
2024-12-20,51,12,Q4,0,No Promotion
2024-12-21,51,12,Q4,0,No Promotion
2024-12-22,51,12,Q4,0,No Promotion
2024-12-23,52,12,Q4,0,No Promotion
2024-12-24,52,12,Q4,0,No Promotion
2024-12-25,52,12,Q4,1,No Promotion
2024-12-26,52,12,Q4,1,No Promotion
2024-12-27,52,12,Q4,0,No Promotion
2024-12-28,52,12,Q4,0,No Promotion
2024-12-29,52,12,Q4,0,No Promotion
2024-12-30,1,12,Q4,0,No Promotion
2024-12-31,1,12,Q4,0,No Promotion
2025-01-01,1,1,Q1,1,No Promotion
2025-01-02,1,1,Q1,0,No Promotion
2025-01-03,1,1,Q1,0,No Promotion
2025-01-04,1,1,Q1,0,No Promotion
2025-01-05,1,1,Q1,0,No Promotion
2025-01-06,2,1,Q1,0,Festive Bonanza
2025-01-07,2,1,Q1,0,Festive Bonanza
2025-01-08,2,1,Q1,0,Festive Bonanza
2025-01-09,2,1,Q1,0,Festive Bonanza
2025-01-10,2,1,Q1,0,Festive Bonanza
2025-01-11,2,1,Q1,0,Festive Bonanza
2025-01-12,2,1,Q1,0,Festive Bonanza
2025-01-13,3,1,Q1,0,Festive Bonanza
2025-01-14,3,1,Q1,0,Payday Discount Days; Festive Bonanza
2025-01-15,3,1,Q1,0,Payday Discount Days; Festive Bonanza
2025-01-16,3,1,Q1,0,Payday Discount Days; Festive Bonanza
2025-01-17,3,1,Q1,0,Payday Discount Days; Festive Bonanza
2025-01-18,3,1,Q1,0,Payday Discount Days; Festive Bonanza
2025-01-19,3,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-20,4,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-21,4,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-22,4,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-23,4,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-24,4,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-25,4,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-26,4,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-27,5,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-28,5,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-29,5,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-30,5,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-01-31,5,1,Q1,0,Festive Savings Event; Payday Discount Days; Festive Bonanza
2025-02-01,5,2,Q1,0,Festive Savings Event; Festive Bonanza
2025-02-02,5,2,Q1,0,Festive Savings Event; Festive Bonanza
2025-02-03,6,2,Q1,0,Festive Savings Event; Festive Bonanza
2025-02-04,6,2,Q1,0,Festive Savings Event; Mid-Season Blowout
2025-02-05,6,2,Q1,0,Festive Savings Event; Mid-Season Blowout
2025-02-06,6,2,Q1,0,Festive Savings Event; Mid-Season Blowout
2025-02-07,6,2,Q1,0,Festive Savings Event; Mid-Season Blowout; Mid-Season Deal Days
2025-02-08,6,2,Q1,0,Festive Savings Event; Mid-Season Blowout; Mid-Season Deal Days
2025-02-09,6,2,Q1,0,Festive Savings Event; Mid-Season Blowout; Mid-Season Deal Days
2025-02-10,7,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days
2025-02-11,7,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days
2025-02-12,7,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Weekend Bonanza
2025-02-13,7,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Weekend Bonanza
2025-02-14,7,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-15,7,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-16,7,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-17,8,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-18,8,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-19,8,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-20,8,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-21,8,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-22,8,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-23,8,2,Q1,0,Mid-Season Blowout; Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-24,9,2,Q1,0,Mid-Season Deal Days; Year-End Deal Days; Weekend Bonanza
2025-02-25,9,2,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-02-26,9,2,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-02-27,9,2,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-02-28,9,2,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-03-01,9,3,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-03-02,9,3,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-03-03,10,3,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-03-04,10,3,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-03-05,10,3,Q1,0,Year-End Deal Days; Weekend Bonanza
2025-03-06,10,3,Q1,0,Weekend Bonanza
2025-03-07,10,3,Q1,0,Weekend Bonanza
2025-03-08,10,3,Q1,0,Anniversary Offer; Weekend Bonanza
2025-03-09,10,3,Q1,0,Anniversary Offer; Weekend Bonanza
2025-03-10,11,3,Q1,0,Anniversary Offer
2025-03-11,11,3,Q1,0,Anniversary Offer
2025-03-12,11,3,Q1,0,Anniversary Offer
2025-03-13,11,3,Q1,0,Anniversary Offer
2025-03-14,11,3,Q1,0,Anniversary Offer
2025-03-15,11,3,Q1,0,Anniversary Offer
2025-03-16,11,3,Q1,0,Anniversary Offer
2025-03-17,12,3,Q1,0,Anniversary Offer
2025-03-18,12,3,Q1,0,Anniversary Offer
2025-03-19,12,3,Q1,0,Anniversary Offer
2025-03-20,12,3,Q1,0,Anniversary Offer
2025-03-21,12,3,Q1,0,Anniversary Offer
2025-03-22,12,3,Q1,0,Anniversary Offer
2025-03-23,12,3,Q1,0,Anniversary Offer
2025-03-24,13,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-03-25,13,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-03-26,13,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-03-27,13,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-03-28,13,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-03-29,13,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-03-30,13,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-03-31,14,3,Q1,0,Anniversary Offer; Mid-Season Discount Days
2025-04-01,14,4,Q2,0,Anniversary Offer; Mid-Season Discount Days
2025-04-02,14,4,Q2,0,Anniversary Offer; Mid-Season Discount Days
2025-04-03,14,4,Q2,0,Mid-Season Discount Days
2025-04-04,14,4,Q2,0,Mid-Season Discount Days
2025-04-05,14,4,Q2,0,Mid-Season Discount Days
2025-04-06,14,4,Q2,0,Mid-Season Discount Days
2025-04-07,15,4,Q2,0,Mid-Season Discount Days
2025-04-08,15,4,Q2,0,Mid-Season Discount Days
2025-04-09,15,4,Q2,0,Mid-Season Discount Days
2025-04-10,15,4,Q2,0,Mid-Season Discount Days
2025-04-11,15,4,Q2,0,Mid-Season Discount Days
2025-04-12,15,4,Q2,0,Mid-Season Discount Days
2025-04-13,15,4,Q2,0,Mid-Season Discount Days
2025-04-14,16,4,Q2,0,Mid-Season Discount Days
2025-04-15,16,4,Q2,0,No Promotion
2025-04-16,16,4,Q2,0,No Promotion
2025-04-17,16,4,Q2,0,No Promotion
2025-04-18,16,4,Q2,0,No Promotion
2025-04-19,16,4,Q2,0,No Promotion
2025-04-20,16,4,Q2,0,No Promotion
2025-04-21,17,4,Q2,0,No Promotion
2025-04-22,17,4,Q2,0,Mega Savings Event
2025-04-23,17,4,Q2,0,Mega Savings Event
2025-04-24,17,4,Q2,0,Mega Savings Event
2025-04-25,17,4,Q2,0,Mega Savings Event
2025-04-26,17,4,Q2,0,Mega Savings Event
2025-04-27,17,4,Q2,0,Mega Savings Event
2025-04-28,18,4,Q2,0,Mega Savings Event
2025-04-29,18,4,Q2,0,Mega Savings Event
2025-04-30,18,4,Q2,0,Payday Discount Days; Mega Savings Event
2025-05-01,18,5,Q2,1,Payday Discount Days; Mega Savings Event
2025-05-02,18,5,Q2,0,Payday Discount Days
2025-05-03,18,5,Q2,0,Payday Discount Days
2025-05-04,18,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-05,19,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-06,19,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-07,19,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-08,19,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-09,19,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-10,19,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-11,19,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-12,20,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-13,20,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-14,20,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-15,20,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-16,20,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-17,20,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-18,20,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-19,21,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-20,21,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-21,21,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-22,21,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-23,21,5,Q2,0,Payday Discount Days; Year-End Sale
2025-05-24,21,5,Q2,0,Payday Discount Days
2025-05-25,21,5,Q2,0,Payday Discount Days
2025-05-26,22,5,Q2,0,Payday Discount Days; Year-End Deal Days
2025-05-27,22,5,Q2,0,Year-End Deal Days
2025-05-28,22,5,Q2,0,Year-End Deal Days
2025-05-29,22,5,Q2,0,Year-End Deal Days
2025-05-30,22,5,Q2,0,Year-End Deal Days
2025-05-31,22,5,Q2,0,Year-End Deal Days
2025-06-01,22,6,Q2,0,Year-End Deal Days
2025-06-02,23,6,Q2,0,No Promotion
2025-06-03,23,6,Q2,0,No Promotion
2025-06-04,23,6,Q2,0,No Promotion
2025-06-05,23,6,Q2,0,No Promotion
2025-06-06,23,6,Q2,0,No Promotion
2025-06-07,23,6,Q2,0,Super Sale
2025-06-08,23,6,Q2,0,Super Sale
2025-06-09,24,6,Q2,0,Super Sale
2025-06-10,24,6,Q2,0,Super Sale
2025-06-11,24,6,Q2,0,Super Sale
2025-06-12,24,6,Q2,0,Super Sale
2025-06-13,24,6,Q2,0,Super Sale
2025-06-14,24,6,Q2,0,Super Sale
2025-06-15,24,6,Q2,0,Super Sale
2025-06-16,25,6,Q2,0,Super Sale
2025-06-17,25,6,Q2,0,Super Sale
2025-06-18,25,6,Q2,0,No Promotion
2025-06-19,25,6,Q2,0,No Promotion
2025-06-20,25,6,Q2,0,No Promotion
2025-06-21,25,6,Q2,0,Flash Blowout
2025-06-22,25,6,Q2,0,Flash Blowout
2025-06-23,26,6,Q2,0,Flash Blowout
2025-06-24,26,6,Q2,0,Flash Blowout
2025-06-25,26,6,Q2,0,Flash Blowout
2025-06-26,26,6,Q2,0,Flash Blowout
2025-06-27,26,6,Q2,0,Flash Blowout
2025-06-28,26,6,Q2,0,Flash Blowout
2025-06-29,26,6,Q2,0,Flash Blowout
2025-06-30,27,6,Q2,0,Flash Blowout
2025-07-01,27,7,Q3,0,Flash Blowout
2025-07-02,27,7,Q3,0,Flash Blowout
2025-07-03,27,7,Q3,0,Flash Blowout
2025-07-04,27,7,Q3,1,Flash Blowout
2025-07-05,27,7,Q3,0,Flash Blowout
2025-07-06,27,7,Q3,0,Flash Blowout
2025-07-07,28,7,Q3,0,Flash Blowout
2025-07-08,28,7,Q3,0,Flash Blowout
2025-07-09,28,7,Q3,0,Flash Blowout
2025-07-10,28,7,Q3,0,Flash Blowout
2025-07-11,28,7,Q3,0,No Promotion
2025-07-12,28,7,Q3,0,No Promotion
2025-07-13,28,7,Q3,0,No Promotion
2025-07-14,29,7,Q3,0,No Promotion
2025-07-15,29,7,Q3,0,No Promotion
2025-07-16,29,7,Q3,0,Super Savings Event
2025-07-17,29,7,Q3,0,Super Savings Event
2025-07-18,29,7,Q3,0,Super Savings Event
2025-07-19,29,7,Q3,0,Super Savings Event
2025-07-20,29,7,Q3,0,Super Savings Event
2025-07-21,30,7,Q3,0,Super Savings Event
2025-07-22,30,7,Q3,0,Super Savings Event
2025-07-23,30,7,Q3,0,Super Savings Event
2025-07-24,30,7,Q3,0,Super Savings Event; Back to School Sale
2025-07-25,30,7,Q3,0,Super Savings Event; Back to School Sale
2025-07-26,30,7,Q3,0,Super Savings Event; Back to School Sale
2025-07-27,30,7,Q3,0,Super Savings Event; Back to School Sale
2025-07-28,31,7,Q3,0,Super Savings Event; Back to School Sale
2025-07-29,31,7,Q3,0,Super Savings Event; Back to School Sale; Back to School Bonanza
2025-07-30,31,7,Q3,0,Back to School Sale; Back to School Bonanza
2025-07-31,31,7,Q3,0,Back to School Sale; Back to School Bonanza
2025-08-01,31,8,Q3,0,Back to School Sale; Back to School Bonanza
2025-08-02,31,8,Q3,0,Summer Fest; Back to School Sale; Back to School Bonanza
2025-08-03,31,8,Q3,0,Summer Fest; Back to School Sale; Back to School Bonanza
2025-08-04,32,8,Q3,0,Summer Fest; Back to School Sale; Back to School Bonanza
2025-08-05,32,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-06,32,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-07,32,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-08,32,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-09,32,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-10,32,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-11,33,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-12,33,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-13,33,8,Q3,0,Summer Fest; Back to School Sale; Winter Savings Event; Back to School Bonanza
2025-08-14,33,8,Q3,0,Summer Fest; Winter Savings Event; Back to School Bonanza
2025-08-15,33,8,Q3,0,Summer Fest; Winter Savings Event; Back to School Bonanza
2025-08-16,33,8,Q3,0,Summer Fest; Winter Savings Event; Back to School Bonanza
2025-08-17,33,8,Q3,0,Summer Fest; Winter Savings Event; Back to School Bonanza
2025-08-18,34,8,Q3,0,Summer Fest; Winter Savings Event; Back to School Bonanza
2025-08-19,34,8,Q3,0,Summer Fest; Winter Savings Event; Back to School Bonanza
2025-08-20,34,8,Q3,0,Summer Fest; Winter Savings Event; Back to School Bonanza
2025-08-21,34,8,Q3,0,Summer Fest; Back to School Bonanza
2025-08-22,34,8,Q3,0,Back to School Bonanza
2025-08-23,34,8,Q3,0,Back to School Bonanza
2025-08-24,34,8,Q3,0,Back to School Bonanza
2025-08-25,35,8,Q3,0,Back to School Bonanza
2025-08-26,35,8,Q3,0,Back to School Bonanza
2025-08-27,35,8,Q3,0,Back to School Bonanza
2025-08-28,35,8,Q3,0,No Promotion
2025-08-29,35,8,Q3,0,No Promotion
2025-08-30,35,8,Q3,0,No Promotion
2025-08-31,35,8,Q3,0,No Promotion
2025-09-01,36,9,Q3,0,No Promotion
2025-09-02,36,9,Q3,0,No Promotion
2025-09-03,36,9,Q3,0,No Promotion
2025-09-04,36,9,Q3,0,No Promotion
2025-09-05,36,9,Q3,0,No Promotion
2025-09-06,36,9,Q3,0,No Promotion
2025-09-07,36,9,Q3,0,No Promotion
2025-09-08,37,9,Q3,0,No Promotion
2025-09-09,37,9,Q3,0,No Promotion
2025-09-10,37,9,Q3,0,No Promotion
2025-09-11,37,9,Q3,0,Super Offer
2025-09-12,37,9,Q3,0,Super Offer
2025-09-13,37,9,Q3,0,Super Offer
2025-09-14,37,9,Q3,0,Super Offer
2025-09-15,38,9,Q3,0,Super Offer
2025-09-16,38,9,Q3,0,Super Offer
2025-09-17,38,9,Q3,0,Super Offer
2025-09-18,38,9,Q3,0,Spring Savings Event; Super Offer
2025-09-19,38,9,Q3,0,Spring Savings Event; Super Offer
2025-09-20,38,9,Q3,0,Spring Savings Event; Super Offer
2025-09-21,38,9,Q3,0,Spring Savings Event; Super Offer
2025-09-22,39,9,Q3,0,Spring Savings Event; Super Offer
2025-09-23,39,9,Q3,0,Spring Savings Event; Super Offer
2025-09-24,39,9,Q3,0,Spring Savings Event; Super Offer
2025-09-25,39,9,Q3,0,Spring Savings Event; Super Offer
2025-09-26,39,9,Q3,0,Spring Savings Event; Super Offer
2025-09-27,39,9,Q3,0,Spring Savings Event; Super Offer
2025-09-28,39,9,Q3,0,Spring Savings Event; Super Offer
2025-09-29,40,9,Q3,0,Spring Savings Event; Super Offer
2025-09-30,40,9,Q3,0,Spring Savings Event; Super Offer
2025-10-01,40,10,Q4,0,Spring Savings Event; Super Offer
2025-10-02,40,10,Q4,0,Spring Savings Event; Super Offer
2025-10-03,40,10,Q4,0,Spring Savings Event; Super Offer
2025-10-04,40,10,Q4,0,Spring Savings Event; Super Offer
2025-10-05,40,10,Q4,0,Super Offer
2025-10-06,41,10,Q4,0,Super Offer
2025-10-07,41,10,Q4,0,Super Offer
2025-10-08,41,10,Q4,0,Super Offer
2025-10-09,41,10,Q4,0,Super Offer
2025-10-10,41,10,Q4,0,No Promotion
2025-10-11,41,10,Q4,0,No Promotion
2025-10-12,41,10,Q4,0,No Promotion
2025-10-13,42,10,Q4,0,No Promotion
2025-10-14,42,10,Q4,0,Flash Sale
2025-10-15,42,10,Q4,0,Flash Sale
2025-10-16,42,10,Q4,0,Flash Sale
2025-10-17,42,10,Q4,0,Flash Sale
2025-10-18,42,10,Q4,0,Flash Sale
2025-10-19,42,10,Q4,0,Spring Bonanza; Flash Sale
2025-10-20,43,10,Q4,0,Spring Bonanza; Flash Sale
2025-10-21,43,10,Q4,0,Spring Bonanza; Flash Sale
2025-10-22,43,10,Q4,0,Spring Bonanza; Flash Sale
2025-10-23,43,10,Q4,0,Spring Bonanza
2025-10-24,43,10,Q4,0,Spring Bonanza
2025-10-25,43,10,Q4,0,Spring Bonanza
2025-10-26,43,10,Q4,0,Spring Bonanza
2025-10-27,44,10,Q4,0,Spring Bonanza
2025-10-28,44,10,Q4,0,Spring Bonanza
2025-10-29,44,10,Q4,0,Spring Bonanza
2025-10-30,44,10,Q4,0,Spring Bonanza
2025-10-31,44,10,Q4,0,Spring Bonanza
2025-11-01,44,11,Q4,0,Spring Bonanza
2025-11-02,44,11,Q4,0,Spring Bonanza
2025-11-03,45,11,Q4,0,Spring Bonanza
2025-11-04,45,11,Q4,0,Spring Bonanza
2025-11-05,45,11,Q4,0,Spring Bonanza
2025-11-06,45,11,Q4,0,Spring Bonanza
2025-11-07,45,11,Q4,0,Spring Bonanza
2025-11-08,45,11,Q4,0,Spring Bonanza
2025-11-09,45,11,Q4,0,Spring Bonanza
2025-11-10,46,11,Q4,0,Spring Bonanza
